DCG000430,S001-DMZ-Sprint-Circuit-GW,63.170.23.1,None,Sprint,1,ISP,None,None,
DCG000431,S166-DMZ-Comcast-Circuit-GW,50.237.147.1,None,Comcast,1,ISP,None,None,
DCG000432,S166-GW-Sprint-Circuit-GW,204.120.180.1,None,Sprint,1,ISP,None,None,
DCG000434,S125-SC-Netbot,10.100.128.37,10.200.255.98,APC,1,Netbot-750,None,None,
DCG000435,S125-RW-Netbot,10.100.128.174,10.201.255.98,APC,1,Netbot-750,None,None,
DCG000436,S128-Snapfinger-Dewatering,10.100.128.175,172.29.101.6,Juniper,1,ex3400-24p,18.1R3.3,NW3619260092:,
DCG000437,S001-Courthouse-Libraries,10.100.129.165,192.168.222.30,Juniper,1,Juniper SRX220H2 Internet Router,JUNOS Software Release [12.3X48-D50.6],CF4715AK0356:,
DCG000438,S003-Maloof-Admin-6fl-Camera,10.100.129.166,172.26.147.246,Juniper,1,ex3400-24p,18.2R3-S7.4,NW0217140179:,
DCG000439,S009-Roadhaven-Guardshack-1,10.100.129.167,172.28.203.6,Juniper,1,ex2200-c-12p-2g,15.1R5.5,GR0214461448:,
DCG000440,S009-Roadhaven-Guardshack-2,10.100.129.168,172.28.203.10,Juniper,1,ex2200-c-12p-2g,15.1R5.5,GR0215380799:,
DCG000442,S110-Sanitation-East-2,10.100.129.170,172.30.115.4,Juniper,1,ex2300-24p,15.1X53-D593.4,JY0218340059:,
DCG000443,S115-Sheriff-Intake-Cameras,10.100.129.171,172.31.124.10,Juniper,1,ex3400-24p,20.2R3.9,NW3621320292:,
DCG000444,S120-4380-Voters-Cameras,10.100.129.172,172.31.105.6,Juniper,1,ex2200-c-12p-2g,15.1R5.5,GR0216450075:,
DCG000445,S154-Courthouse-Annex-Cameras,10.100.129.173,172.26.145.4,Juniper,1,ex2300-c-12p,15.1X53-D593.4,HV0217130425:,
DCG000446,S076-Fox-Recovery,10.100.129.174,172.29.108.4,Juniper,1,ex2300-c-12p,15.1X53-D593.4,HV0216500192:,
DCG000447,S002-Maloof-Annex-BOC-2,10.100.129.175,172.31.159.5,Juniper,1,ex2300-c-12p,15.1X53-D51,HV0216490088:,
DCG000448,S115-Fiber-Distribution,10.100.129.176,172.31.115.5,Juniper,6,ex4300-32f,18.4R2-S8,TW3120300102:TW3120210295:TW3120210148:TW3120300028:TW3120240121:TW3120300078:,
DCG000449,S115-Fiber-Distribution-Copper,10.100.129.177,172.31.115.6,Juniper,1,ex3400-24p,18.2R3-S7.4,NW3620230592:,
DCG000450,S003-Maloof-Admin-1fl-Camera,10.100.129.178,172.26.147.241,Juniper,1,ex3400-24p,18.2R3-S7.4,NW3620270400:,
DCG000451,S003-Maloof-Admin-2fl-Camera,10.100.129.179,172.26.147.242,Juniper,1,ex3400-24p,18.2R3-S7.4,NW3620230816:,
DCG000452,S003-Maloof-Admin-3fl-Camera ,10.100.129.180,172.26.147.243,Juniper,1,ex3400-24p,18.2R3-S7.4,NW3620230725:,
DCG000453,S003-Maloof-Admin-4fl-Camera,10.100.129.181,172.26.147.244,Juniper,1,ex3400-24p,18.2R3-S7.4,NW3620230466:,
DCG000454,S003-Maloof-Admin-5fl-Camera ,10.100.129.182,172.26.147.245,Juniper,1,ex3400-24p,18.2R3-S7.4,NW3620270167:,
DCG000455,S001-Courthouse-Azure-ADMS,None,10.160.252.60,Azure,1,Tunnel,None,None,
DCG000456,S001-CH-OCI-Fast-Connect,None,10.153.0.250,OCI,1,Tunnel,None,None,
DCG000457,S166-WEX-OCI-Fast-Connect,None,10.153.0.254,OCI,1,Tunnel,None,None,
DCG000458,S001-Courthouse-Azure-Express,None,10.149.0.2,Azure,1,ISP,None,None,
DCG000459,S120-4380-Voters-Cameras-2,10.100.128.217,172.27.161.5,Juniper,2,ex3300-48p,15.1R7-S8.1,GB0214490286:GB0214135939:,
DCG000460,S166-WEX-Azure-Express,None,10.149.0.6,Azure,1,ISP,None,None,
DCG000461,S125-SC-IDF-Stack,10.100.129.141,172.24.54.4,Juniper,3,ex4300-48p,18.1R3-S8.3,PD3714110546:PD3714470015:PD3718440667:,
DCG000462,S009-Roadhaven-Trailer,10.100.129.144,172.28.200.6,Juniper,1,ex2300-c-12p,18.2R3-S7.4,HV3619440109:,
DCG000463,S006-BLDG-B-GRD-2,10.100.129.183,172.19.110.6,Juniper,1,ex2300-48p,18.2R3-S7.4,JW0218440323:,
DCG000464,S006-BLDG-B-1FL-2,10.100.129.184,172.19.111.6,Juniper,1,ex2300-48p,15.1X53-D593.4,JW0218440007:,
DCG000465,S006-BLDG-A-1FL-2,10.100.129.185,172.19.101.6,Juniper,1,ex2300-48p,18.2R3-S7.4,JW0218440319:,
DCG000466,S073-Fire-Academy-Training-2,10.100.129.186,172.29.104.8,Juniper,1,ex2300-c-12p,18.1R3.3,HV3619440066:,
DCG000467,S073-Fire-Academy-Training-3,10.100.129.187,172.29.104.9,Juniper,1,ex2300-c-12p,18.1R3.3,HV3619510054:,
DCG000469,S001-Courthouse-VA-PAN-FW1,10.100.129.188,10.150.63.68,Palo Alto,1,PA-VM,9.1.10,007957000252086:,
DCG000470,S001-Courthouse-VA-PAN-FW2,10.100.129.189,10.150.63.69,Palo Alto,1,PA-VM,9.1.10,007957000252095:,
DCG000471,S001-Courthouse-TX-PAN-FW1,10.100.129.190,10.150.123.100,Palo Alto,1,PA-VM,9.1.10,007957000252079:,
DCG000472,S001-Courthouse-TX-PAN-FW2,10.100.129.192,10.150.123.101,Palo Alto,1,PA-VM,9.1.10,007957000252093:,
DCG000473,S120-TC-Server,10.100.128.52,172.31.155.6,Juniper,1,ex3400-48p,18.2R3-S7.4,NY3620250009:,
DCG000474,S115-CAMERAS-7NW,10.100.128.141,172.31.124.12,Juniper,1,ex3400-24p,20.2R3.9,NW3621320227:,
DCG000475,S226-Senior-Ctr,10.100.128.140,172.23.100.1,Juniper,None,None,None,None,
DCG000476,S006-BLDG-A-1FL-USER,10.100.128.223,172.19.101.5,Juniper,2,ex3400-48p,20.3R3-S2.2,NY3619500455:NY3619501061:,
DCG000477,S006-BLDG-A-1FL-AP-SEC,10.100.128.90,172.19.101.4,Juniper,1,ex3400-48p,20.3R3-S2.2,NY3619520451:,
DCG000478,S006-BLDG-A-2FL-USER,10.100.129.169,172.19.103.5,Juniper,2,ex3400-48p,20.2R3-S3.6,NY3619520116:NY3619500422:,
DCG000479,S006-BLDG-A-2FL-AP-SEC,10.100.129.147,172.19.103.4,Juniper,1,ex3400-48p,20.2R3.9,NY3621250122:,
DCG000480,S006-BLDG-A-3FL-USER,10.100.128.144,172.19.105.5,Juniper,3,ex3400-48p,20.2R3-S3.6,NY3619500912:NY3619500889:NY3620250010:,
DCG000481,S006-BLDG-A-3FL-AP-SEC,10.100.128.139,172.19.105.4,Juniper,1,ex3400-48p,20.2R3-S3.6,NY3619500888:,
DCG000482,S006-BLDG-B-GFL-USER,10.100.129.56,172.19.110.5,Juniper,2,ex3400-48p,20.3R3-S2.2,NY3619501142:NY3620020552:,
DCG000483,S006-BLDG-B-GFL-AP-SEC,10.100.128.66,172.19.110.4,Juniper,1,ex3400-48p,20.3R3-S2.2,NY3620030290:,
DCG000484,S006-BLDG-B-1FL-USER,10.100.128.78,172.19.112.5,Juniper,2,ex3400-48p,20.3R3-S2.2,NY3619510282:NY3619521792:,
DCG000485,S006-BLDG-B-1FL-AP-SEC,10.100.128.95,172.19.112.4,Juniper,1,ex3400-48p,20.3R3-S2.2,NY3620030029:,
DCG000486,S006-BLDG-B-2FL-USER,10.100.129.146,172.19.114.5,Juniper,2,ex3400-48p,20.3R3-S2.2,NY3619501306:NY3619521483:,
DCG000487,S006-BLDG-B-2FL-AP-SEC,10.100.128.4,172.19.114.4,Juniper,1,ex3400-48p,20.3R3-S2.2,NY3620250614:,
DCG000488,S006-BLDG-B-3FL-USER,10.100.128.226,172.19.116.5,Juniper,2,ex3400-48p,20.3R3-S2.2,NY3620201836:NY3620250145:,
DCG000489,S006-BLDG-B-3FL-AP-SEC,10.100.128.12,172.19.116.4,Juniper,1,ex3400-48p,20.3R3-S2.2,NY3619500871:,
